state,value,date
Kansas,"108,815,584",2004-11-01
Kentucky,"180,430,723",2004-11-01
Louisiana,"185,482,172",2004-11-01
Maine,"56,397,633",2004-11-01
Maryland,"211,043,418",2004-11-01
Massachusetts,"237,818,326",2004-11-01
Michigan,"415,052,677",2004-11-01
Minnesota,"221,053,249",2004-11-01
Mississippi,"144,866,546",2004-11-01
Missouri,"265,353,252",2004-11-01
Montana,"39,442,506",2004-11-01
Nebraska,"70,861,990",2004-11-01
Nevada,"88,449,494",2004-11-01
New Hampshire,"58,440,350",2004-11-01
New Jersey,"308,142,819",2004-11-01
New Mexico,"66,074,617",2004-11-01
New York,"438,393,505",2004-11-01
North Carolina,"374,005,041",2004-11-01
North Dakota,"30,729,451",2004-11-01
Ohio,"432,208,361",2004-11-01
Oklahoma,"180,637,959",2004-11-01
Oregon,"124,513,669",2004-11-01
Pennsylvania,"432,543,758",2004-11-01
Rhode Island,"27,676,708",2004-11-01
South Carolina,"199,382,882",2004-11-01
South Dakota,"35,176,821",2004-11-01
Tennessee,"254,146,683",2004-11-01
Texas,"936,637,753",2004-11-01
Utah,"100,241,530",2004-11-01
Vermont,"28,151,438",2004-11-01
Virginia,"332,418,725",2004-11-01
Washington,"224,313,455",2004-11-01
West Virginia,"45,220,654",2004-11-01
Wisconsin,"210,268,620",2004-11-01
Wyoming,"35,876,282",2004-11-01
Alabama,"208,306,057",2005-11-01
Alaska,"22,320,106",2005-11-01
Arizona,"235,326,481",2005-11-01
Arkansas,"117,501,384",2005-11-01
California,"1,288,035,178",2005-11-01
Colorado,"168,994,486",2005-11-01
Connecticut,"132,712,078",2005-11-01
Delaware,"37,524,315",2005-11-01
District of Columbia,"13,574,713",2005-11-01
Florida,"705,226,762",2005-11-01
Georgia,"412,516,495",2005-11-01
Hawaii,"43,249,205",2005-11-01
Idaho,"51,885,661",2005-11-01
Illinois,"422,059,051",2005-11-01
Indiana,"265,904,238",2005-11-01
Iowa,"137,956,314",2005-11-01
Kansas,"106,439,112",2005-11-01
Kentucky,"181,091,169",2005-11-01
Louisiana,"195,073,245",2005-11-01
Maine,"61,089,224",2005-11-01
Maryland,"215,839,310",2005-11-01
Massachusetts,"229,807,092",2005-11-01
Michigan,"408,351,211",2005-11-01
Minnesota,"218,656,483",2005-11-01
Mississippi,"135,364,556",2005-11-01
Missouri,"265,080,273",2005-11-01
Montana,"38,258,457",2005-11-01
Nebraska,"66,302,046",2005-11-01
Nevada,"93,182,533",2005-11-01
New Hampshire,"57,406,916",2005-11-01
New Jersey,"344,474,486",2005-11-01
New Mexico,"90,775,506",2005-11-01
New York,"467,207,707",2005-11-01
North Carolina,"331,742,029",2005-11-01
North Dakota,"29,984,711",2005-11-01
Ohio,"429,856,402",2005-11-01
Oklahoma,"180,337,472",2005-11-01
Oregon,"127,701,506",2005-11-01
Pennsylvania,"429,171,536",2005-11-01
Rhode Island,"33,127,783",2005-11-01
South Carolina,"167,589,776",2005-11-01
South Dakota,"33,513,452",2005-11-01
Tennessee,"250,880,768",2005-11-01
Texas,"952,090,590",2005-11-01
Utah,"86,507,920",2005-11-01
Vermont,"26,927,703",2005-11-01
Virginia,"331,263,670",2005-11-01
Washington,"219,534,846",2005-11-01
West Virginia,"51,579,239",2005-11-01
Wisconsin,"184,574,281",2005-11-01
Wyoming,"28,691,361",2005-11-01
Alabama,"220,957,032",2006-11-01
Alaska,"22,936,869",2006-11-01
Arizona,"238,864,295",2006-11-01
Arkansas,"121,503,116",2006-11-01
California,"1,283,213,985",2006-11-01
Colorado,"177,313,562",2006-11-01
Connecticut,"128,865,427",2006-11-01
Delaware,"36,513,274",2006-11-01
District of Columbia,"12,255,200",2006-11-01
Florida,"725,679,455",2006-11-01
Georgia,"403,340,543",2006-11-01
Hawaii,"41,279,683",2006-11-01
Idaho,"55,082,244",2006-11-01
Illinois,"434,211,045",2006-11-01
Indiana,"267,039,804",2006-11-01
Iowa,"142,095,630",2006-11-01
Kansas,"109,718,951",2006-11-01
Kentucky,"185,286,520",2006-11-01
Louisiana,"252,961,725",2006-11-01
Maine,"56,291,857",2006-11-01
Maryland,"234,318,705",2006-11-01
Massachusetts,"230,073,858",2006-11-01
Michigan,"382,864,863",2006-11-01
Minnesota,"220,150,883",2006-11-01
Mississippi,"131,276,402",2006-11-01
Missouri,"263,953,872",2006-11-01
Montana,"40,268,112",2006-11-01
Nebraska,"69,028,768",2006-11-01
Nevada,"93,683,461",2006-11-01
New Hampshire,"57,347,552",2006-11-01
New Jersey,"341,089,905",2006-11-01
New Mexico,"81,735,183",2006-11-01
New York,"475,819,062",2006-11-01
North Carolina,"365,615,228",2006-11-01
North Dakota,"31,433,970",2006-11-01
Ohio,"423,437,635",2006-11-01
Oklahoma,"156,508,863",2006-11-01
Oregon,"131,603,887",2006-11-01
Pennsylvania,"423,743,184",2006-11-01
Rhode Island,"35,791,570",2006-11-01
South Carolina,"151,003,887",2006-11-01
South Dakota,"36,015,971",2006-11-01
Tennessee,"277,703,790",2006-11-01
Texas,"972,975,794",2006-11-01
Utah,"86,112,284",2006-11-01
Vermont,"26,593,124",2006-11-01
Virginia,"333,272,180",2006-11-01
Washington,"221,109,210",2006-11-01
West Virginia,"50,125,219",2006-11-01
Wisconsin,"204,604,633",2006-11-01
Wyoming,"29,279,462",2006-11-01
Alabama,"226,184,620",2007-11-01
Alaska,"21,544,041",2007-11-01
Arizona,"232,625,181",2007-11-01
Arkansas,"110,734,153",2007-11-01
California,"1,234,600,552",2007-11-01
Colorado,"170,288,532",2007-11-01
Connecticut,"127,566,031",2007-11-01
Delaware,"37,270,413",2007-11-01
District of Columbia,"10,921,772",2007-11-01
Florida,"719,595,503",2007-11-01
Georgia,"405,497,149",2007-11-01
Hawaii,"33,796,972",2007-11-01
Idaho,"58,158,610",2007-11-01
Illinois,"402,707,514",2007-11-01
Indiana,"262,536,757",2007-11-01
Iowa,"144,341,819",2007-11-01
Kansas,"110,461,596",2007-11-01
Kentucky,"163,244,752",2007-11-01
Louisiana,"202,076,852",2007-11-01
Maine,"61,770,569",2007-11-01
Maryland,"232,570,467",2007-11-01
Massachusetts,"232,389,040",2007-11-01
Michigan,"386,584,917",2007-11-01
Minnesota,"220,588,956",2007-11-01
Mississippi,"128,166,502",2007-11-01
Missouri,"263,517,618",2007-11-01
Montana,"39,249,875",2007-11-01
Nebraska,"68,228,767",2007-11-01
Nevada,"94,513,237",2007-11-01
New Hampshire,"59,087,114",2007-11-01
New Jersey,"343,750,419",2007-11-01
New Mexico,"76,565,670",2007-11-01
New York,"509,390,479",2007-11-01
North Carolina,"363,599,457",2007-11-01
North Dakota,"31,072,076",2007-11-01
Ohio,"423,672,679",2007-11-01
Oklahoma,"151,563,564",2007-11-01
Oregon,"125,628,298",2007-11-01
Pennsylvania,"426,069,262",2007-11-01
Rhode Island,"32,997,332",2007-11-01
South Carolina,"173,786,092",2007-11-01
South Dakota,"35,754,507",2007-11-01
Tennessee,"251,517,444",2007-11-01
Texas,"982,455,319",2007-11-01
Utah,"80,198,723",2007-11-01
Vermont,"27,427,827",2007-11-01
Virginia,"343,802,511",2007-11-01
Washington,"220,371,502",2007-11-01
West Virginia,"26,972,758",2007-11-01
Wisconsin,"212,576,227",2007-11-01
Wyoming,"28,575,173",2007-11-01
Alabama,"226,202,901",2008-11-01
Alaska,"21,697,289",2008-11-01
Arizona,"208,564,755",2008-11-01
Arkansas,"121,021,100",2008-11-01
California,"1,198,156,884",2008-11-01
Colorado,"165,076,750",2008-11-01
Connecticut,"125,348,709",2008-11-01
Delaware,"37,099,110",2008-11-01
District of Columbia,"8,956,112",2008-11-01
Florida,"690,377,135",2008-11-01
Georgia,"390,254,165",2008-11-01
Hawaii,"42,809,691",2008-11-01
Idaho,"55,542,142",2008-11-01
Illinois,"436,064,011",2008-11-01
Indiana,"255,879,820",2008-11-01
Iowa,"134,692,325",2008-11-01
Kansas,"105,618,539",2008-11-01
Kentucky,"178,605,473",2008-11-01
Louisiana,"169,481,604",2008-11-01
Maine,"56,011,380",2008-11-01
Maryland,"228,981,091",2008-11-01
Massachusetts,"230,137,036",2008-11-01
Michigan,"352,463,023",2008-11-01
Minnesota,"212,018,994",2008-11-01
Mississippi,"134,924,542",2008-11-01
Missouri,"264,127,311",2008-11-01
Montana,"37,768,422",2008-11-01
Nebraska,"67,530,213",2008-11-01
Nevada,"85,744,514",2008-11-01
New Hampshire,"56,192,261",2008-11-01
New Jersey,"360,518,152",2008-11-01
New Mexico,"78,088,261",2008-11-01
New York,"490,104,394",2008-11-01
North Carolina,"357,022,905",2008-11-01
North Dakota,"30,697,802",2008-11-01
Ohio,"413,412,854",2008-11-01
Oklahoma,"304,450,613",2008-11-01
Oregon,"149,031,492",2008-11-01
Pennsylvania,"411,854,547",2008-11-01
Rhode Island,"32,430,428",2008-11-01
South Carolina,"307,143,422",2008-11-01
South Dakota,"28,416,664",2008-11-01
Tennessee,"251,781,036",2008-11-01
Texas,"972,447,475",2008-11-01
Utah,"80,489,049",2008-11-01
Vermont,"24,755,905",2008-11-01
Virginia,"312,393,089",2008-11-01
Washington,"213,371,780",2008-11-01
West Virginia,"104,880,129",2008-11-01
Wisconsin,"196,288,719",2008-11-01
Wyoming,"21,916,451",2008-11-01
Alabama,"216,550,061",2009-11-01
Alaska,"21,711,274",2009-11-01
Arizona,"213,794,027",2009-11-01
Arkansas,"120,365,609",2009-11-01
California,"1,172,295,602",2009-11-01
Colorado,"163,359,368",2009-11-01
Connecticut,"122,279,026",2009-11-01
Delaware,"35,408,861",2009-11-01
District of Columbia,"10,298,683",2009-11-01
Florida,"699,065,862",2009-11-01
Georgia,"394,599,516",2009-11-01
Hawaii,"39,492,330",2009-11-01
Idaho,"58,926,193",2009-11-01
Illinois,"398,275,891",2009-11-01
Indiana,"246,311,733",2009-11-01
Iowa,"134,690,501",2009-11-01
Kansas,"106,692,663",2009-11-01
Kentucky,"177,605,537",2009-11-01
Louisiana,"183,732,018",2009-11-01
Maine,"56,843,252",2009-11-01
Maryland,"293,210,469",2009-11-01
Massachusetts,"222,489,967",2009-11-01
Michigan,"359,272,936",2009-11-01
Minnesota,"205,211,193",2009-11-01
Mississippi,"124,693,446",2009-11-01
Missouri,"257,621,724",2009-11-01
Montana,"37,702,433",2009-11-01
Nebraska,"66,917,830",2009-11-01
Nevada,"85,545,969",2009-11-01
New Hampshire,"55,261,391",2009-11-01
New Jersey,"325,134,990",2009-11-01
New Mexico,"73,282,266",2009-11-01
New York,"455,148,171",2009-11-01
North Carolina,"367,158,711",2009-11-01
North Dakota,"30,562,802",2009-11-01
Ohio,"403,926,332",2009-11-01
Oklahoma,"165,308,295",2009-11-01
Oregon,"139,434,677",2009-11-01
Pennsylvania,"410,908,110",2009-11-01
Rhode Island,"28,381,944",2009-11-01
South Carolina,"217,351,769",2009-11-01
South Dakota,"50,606,177",2009-11-01
Tennessee,"248,700,341",2009-11-01
Texas,"976,163,880",2009-11-01
Utah,"82,822,228",2009-11-01
Vermont,"25,207,691",2009-11-01
Virginia,"362,166,208",2009-11-01
Washington,"212,941,150",2009-11-01
West Virginia,"66,573,370",2009-11-01
Wisconsin,"199,184,330",2009-11-01
Wyoming,"37,691,179",2009-11-01
Alabama,"223,317,457",2010-11-01
Alaska,"19,280,323",2010-11-01
Arizona,"218,681,548",2010-11-01
Arkansas,"119,879,032",2010-11-01
California,"1,201,345,304",2010-11-01
Colorado,"168,990,813",2010-11-01
Connecticut,"124,071,272",2010-11-01
Delaware,"35,520,944",2010-11-01
District of Columbia,"10,231,856",2010-11-01
Florida,"693,032,733",2010-11-01
Georgia,"390,544,529",2010-11-01
Hawaii,"36,451,074",2010-11-01
Idaho,"61,560,099",2010-11-01
Illinois,"393,684,794",2010-11-01
Indiana,"255,580,721",2010-11-01
Iowa,"143,133,389",2010-11-01
Kansas,"109,272,817",2010-11-01
Kentucky,"180,617,560",2010-11-01
Louisiana,"187,810,201",2010-11-01
Maine,"59,436,152",2010-11-01
Maryland,"221,297,990",2010-11-01
Massachusetts,"233,542,248",2010-11-01
Michigan,"354,126,566",2010-11-01
Minnesota,"208,499,087",2010-11-01
Mississippi,"132,734,541",2010-11-01
Missouri,"262,062,046",2010-11-01
Montana,"39,204,227",2010-11-01
Nebraska,"71,251,286",2010-11-01
Nevada,"87,009,314",2010-11-01
New Hampshire,"58,250,443",2010-11-01
New Jersey,"340,723,714",2010-11-01
New Mexico,"75,726,924",2010-11-01
New York,"474,182,307",2010-11-01
North Carolina,"365,452,732",2010-11-01
North Dakota,"34,484,909",2010-11-01
Ohio,"409,188,738",2010-11-01
Oklahoma,"209,751,068",2010-11-01
Oregon,"116,584,599",2010-11-01
Pennsylvania,"422,735,061",2010-11-01
Rhode Island,"30,157,411",2010-11-01
South Carolina,"211,343,882",2010-11-01
South Dakota,"46,461,380",2010-11-01
Tennessee,"253,743,477",2010-11-01
Texas,"1,004,911,414",2010-11-01
Utah,"85,675,415",2010-11-01
Vermont,"26,196,516",2010-11-01
Virginia,"314,199,545",2010-11-01
Washington,"212,910,722",2010-11-01
West Virginia,"46,842,102",2010-11-01
Wisconsin,"222,025,990",2010-11-01
Wyoming,"32,855,652",2010-11-01
Alabama,"215,704,476",2011-11-01
Alaska,"20,475,400",2011-11-01
Arizona,"216,845,014",2011-11-01
Arkansas,"117,853,165",2011-11-01
California,"1,170,877,687",2011-11-01
Colorado,"167,445,397",2011-11-01
Connecticut,"123,924,844",2011-11-01
Delaware,"35,313,921",2011-11-01
District of Columbia,"8,504,525",2011-11-01
Florida,"668,211,765",2011-11-01
Georgia,"382,830,821",2011-11-01
Hawaii,"36,420,616",2011-11-01
Idaho,"58,945,187",2011-11-01
Illinois,"391,450,486",2011-11-01
Indiana,"251,270,003",2011-11-01
Iowa,"142,989,743",2011-11-01
Kansas,"107,014,093",2011-11-01
Kentucky,"177,766,809",2011-11-01
Louisiana,"186,213,852",2011-11-01
Maine,"58,478,071",2011-11-01
Maryland,"269,921,264",2011-11-01
Massachusetts,"230,329,151",2011-11-01
Michigan,"372,195,006",2011-11-01
Minnesota,"188,192,860",2011-11-01
Mississippi,"152,867,790",2011-11-01
Missouri,"258,794,194",2011-11-01
Montana,"38,526,201",2011-11-01
Nebraska,"68,333,458",2011-11-01
Nevada,"86,173,694",2011-11-01
New Hampshire,"57,423,616",2011-11-01
New Jersey,"337,665,956",2011-11-01
New Mexico,"75,900,194",2011-11-01
New York,"471,181,987",2011-11-01
North Carolina,"354,739,821",2011-11-01
North Dakota,"35,338,280",2011-11-01
Ohio,"411,567,579",2011-11-01
Oklahoma,"150,794,268",2011-11-01
Oregon,"118,445,443",2011-11-01
Pennsylvania,"420,592,362",2011-11-01
Rhode Island,"29,857,871",2011-11-01
South Carolina,"176,005,996",2011-11-01
South Dakota,"29,434,665",2011-11-01
Tennessee,"269,417,729",2011-11-01
Texas,"1,011,665,730",2011-11-01
Utah,"87,993,794",2011-11-01
Vermont,"26,100,838",2011-11-01
Virginia,"394,852,619",2011-11-01
Washington,"215,969,255",2011-11-01
West Virginia,"33,971,902",2011-11-01
Wisconsin,"193,503,378",2011-11-01
Wyoming,"36,364,644",2011-11-01
Alabama,"204,414,862",2000-12-01
Alaska,"32,480,938",2000-12-01
Arizona,"203,307,356",2000-12-01
Arkansas,"114,160,649",2000-12-01
California,"1,297,313,316",2000-12-01
Colorado,"192,930,884",2000-12-01
Connecticut,"122,505,001",2000-12-01
Delaware,"32,544,885",2000-12-01
Dist. of Col.,"14,487,529",2000-12-01
Florida,"623,877,215",2000-12-01
Georgia,"404,289,880",2000-12-01
Hawaii,"27,415,011",2000-12-01
Idaho,"53,599,922",2000-12-01
Illinois,"430,304,123",2000-12-01
Indiana,"262,928,170",2000-12-01
Iowa,"132,203,425",2000-12-01
Kansas,"117,353,732",2000-12-01
Kentucky,"177,617,450",2000-12-01
Louisiana,"216,384,395",2000-12-01
Maine,"61,722,644",2000-12-01
Maryland,"216,143,160",2000-12-01
Massachusetts,"238,587,714",2000-12-01
Michigan,"428,451,740",2000-12-01
Minnesota,"231,396,843",2000-12-01
Mississippi,"145,583,121",2000-12-01
Missouri,"251,660,136",2000-12-01
Montana,"37,244,705",2000-12-01
Nebraska,"72,381,229",2000-12-01
Nevada,"79,013,022",2000-12-01
New Hampshire,"62,165,082",2000-12-01
New Jersey,"347,802,219",2000-12-01
New Mexico,"87,674,343",2000-12-01
New York,"467,273,672",2000-12-01
North Carolina,"351,635,516",2000-12-01
North Dakota,"29,988,131",2000-12-01
Ohio,"447,085,152",2000-12-01
Oklahoma,"152,400,435",2000-12-01
Oregon,"124,829,474",2000-12-01
Pennsylvania,"438,369,125",2000-12-01
Rhode Island,"37,411,494",2000-12-01
South Carolina,"187,952,562",2000-12-01
South Dakota,"35,089,718",2000-12-01
Tennessee,"242,606,018",2000-12-01
Texas,"931,277,047",2000-12-01
Utah,"81,362,290",2000-12-01
Vermont,"49,307,090",2000-12-01
Virginia,"290,389,680",2000-12-01
Washington,"219,832,749",2000-12-01
West Virginia,"64,462,692",2000-12-01
Wisconsin,"223,854,737",2000-12-01
Wyoming,"28,018,868",2000-12-01
Alabama,209148704.0,2001-12-01
Alaska,22123140.0,2001-12-01
Arizona,210630344.0,2001-12-01
Arkansas,119832408.0,2001-12-01
California,1300325220.0,2001-12-01
Colorado,177156643.0,2001-12-01
Connecticut,137649352.0,2001-12-01
Delaware,31696911.0,2001-12-01
District of Columbia,11807780.0,2001-12-01
Florida,623193215.0,2001-12-01
Georgia,417682208.0,2001-12-01
Hawaii,33468917.0,2001-12-01
Idaho,56784813.0,2001-12-01
Illinois,430183253.0,2001-12-01
Indiana,273529174.0,2001-12-01
Iowa,133278458.0,2001-12-01
Kansas,101491144.0,2001-12-01
Kentucky,180691010.0,2001-12-01
Louisiana,201683393.0,2001-12-01
Maine,50560788.0,2001-12-01
Maryland,215081332.0,2001-12-01
Massachusetts,233447103.0,2001-12-01
Michigan,415618288.0,2001-12-01
Minnesota,222616682.0,2001-12-01
Mississippi,134148216.0,2001-12-01
Missouri,249978319.0,2001-12-01
Montana,38290021.0,2001-12-01
Nebraska,73092178.0,2001-12-01
Nevada,83836245.0,2001-12-01
New Hampshire,57649801.0,2001-12-01
New Jersey,335444486.0,2001-12-01
New Mexico,102800585.0,2001-12-01
New York,466749734.0,2001-12-01
North Carolina,349755977.0,2001-12-01
North Dakota,31097368.0,2001-12-01
Ohio,437907547.0,2001-12-01
Oklahoma,140331209.0,2001-12-01
Oregon,128302851.0,2001-12-01
Pennsylvania,466854726.0,2001-12-01
Rhode Island,37881768.0,2001-12-01
South Carolina,188248222.0,2001-12-01
South Dakota,34778658.0,2001-12-01
Tennessee,269984210.0,2001-12-01
Texas,939159725.0,2001-12-01
Utah,84636502.0,2001-12-01
Vermont,25805868.0,2001-12-01
Virginia,318302673.0,2001-12-01
Washington,225977616.0,2001-12-01
West Virginia,80808718.0,2001-12-01
Wisconsin,213154543.0,2001-12-01
Wyoming,35473367.0,2001-12-01
Alabama,"217,142,304",2002-12-01
Alaska,"22,442,902",2002-12-01
Arizona,"251,242,413",2002-12-01
Arkansas,"122,776,674",2002-12-01
California,"1,297,917,691",2002-12-01
Colorado,"177,941,160",2002-12-01
Connecticut,"148,220,204",2002-12-01
Delaware,"33,970,551",2002-12-01
District of Columbia,"13,379,279",2002-12-01
Florida,"654,621,429",2002-12-01
Georgia,"425,422,804",2002-12-01
Hawaii,"43,774,268",2002-12-01
Idaho,"61,233,078",2002-12-01
Illinois,"432,346,637",2002-12-01
Indiana,"278,824,900",2002-12-01
Iowa,"137,823,715",2002-12-01
Kansas,"124,695,685",2002-12-01
Kentucky,"191,366,347",2002-12-01
Louisiana,"170,705,955",2002-12-01
Maine,"53,519,514",2002-12-01
Maryland,"205,987,832",2002-12-01
Massachusetts,"244,433,277",2002-12-01
Michigan,"417,934,877",2002-12-01
Minnesota,"227,499,880",2002-12-01
Mississippi,"145,639,676",2002-12-01
Missouri,"241,860,287",2002-12-01
Montana,"38,650,854",2002-12-01
Nebraska,"74,518,071",2002-12-01
Nevada,"87,885,917",2002-12-01
New Hampshire,"60,294,754",2002-12-01
New Jersey,"328,098,895",2002-12-01
New Mexico,"69,163,998",2002-12-01
New York,"485,470,816",2002-12-01
North Carolina,"358,955,013",2002-12-01
North Dakota,"30,089,438",2002-12-01
Ohio,"436,644,688",2002-12-01
Oklahoma,"136,758,024",2002-12-01
Oregon,"125,540,139",2002-12-01
Pennsylvania,"434,459,773",2002-12-01
Rhode Island,"34,649,250",2002-12-01
South Carolina,"195,126,260",2002-12-01
South Dakota,"35,776,338",2002-12-01
Tennessee,"246,683,813",2002-12-01
Texas,"972,597,256",2002-12-01
Utah,"85,463,488",2002-12-01
Vermont,"30,080,052",2002-12-01
Virginia,"327,540,891",2002-12-01
Washington,"226,338,245",2002-12-01
West Virginia,"78,128,316",2002-12-01
Wisconsin,"224,716,300",2002-12-01
Wyoming,"26,486,518",2002-12-01
Alabama,"218,680,022",2003-12-01
Alaska,"16,530,457",2003-12-01
Arizona,"261,416,683",2003-12-01
Arkansas,"125,863,480",2003-12-01
California,"1,324,193,657",2003-12-01
Colorado,"179,191,263",2003-12-01
Connecticut,"184,969,117",2003-12-01
Delaware,"34,794,353",2003-12-01
District of Columbia,"11,735,385",2003-12-01
Florida,"673,010,019",2003-12-01
Georgia,"395,860,930",2003-12-01
Hawaii,"37,715,568",2003-12-01
Idaho,"54,488,427",2003-12-01
Illinois,"442,692,381",2003-12-01
Indiana,"277,706,522",2003-12-01
Iowa,"139,954,434",2003-12-01
Kansas,"123,965,649",2003-12-01
Kentucky,"193,641,892",2003-12-01
Louisiana,"216,678,356",2003-12-01
Maine,"60,535,447",2003-12-01
Maryland,"226,540,255",2003-12-01
Massachusetts,"234,030,867",2003-12-01
Michigan,"459,197,927",2003-12-01
Minnesota,"229,815,073",2003-12-01
Mississippi,"152,594,939",2003-12-01
Missouri,"272,381,139",2003-12-01
Montana,"38,754,255",2003-12-01
Nebraska,"75,317,954",2003-12-01
Nevada,"89,408,836",2003-12-01
New Hampshire,"61,335,201",2003-12-01
New Jersey,"374,250,486",2003-12-01
New Mexico,"74,874,860",2003-12-01
New York,"513,185,264",2003-12-01
North Carolina,"373,496,786",2003-12-01
North Dakota,"31,229,492",2003-12-01
Ohio,"446,328,591",2003-12-01
Oklahoma,"157,493,420",2003-12-01
Oregon,"122,777,631",2003-12-01
Pennsylvania,"439,879,175",2003-12-01
Rhode Island,"32,831,547",2003-12-01
South Carolina,"206,076,937",2003-12-01
South Dakota,"36,143,638",2003-12-01
Tennessee,"258,766,436",2003-12-01
Texas,"980,116,729",2003-12-01
Utah,"91,424,243",2003-12-01
Vermont,"29,262,494",2003-12-01
Virginia,"337,293,185",2003-12-01
Washington,"226,017,398",2003-12-01
West Virginia,"71,452,596",2003-12-01
Wisconsin,"218,547,091",2003-12-01
